default,student,balance,income
No,No,1135.46,26934.53
No,No,1081.55,40694.33
No,Yes,893.72,16421.17
No,No,1753.56,26233.77
No,No,370.99,41530.98
No,No,1836.25,51164.42
No,No,1233.18,41848.85
No,No,849.23,10426.15
No,Yes,77.96,25692.16
No,No,1632.67,44751.82
No,No,737.17,46616.74
No,No,956.36,35671.25
No,Yes,106.93,37947.04
No,No,1378.32,34200.11
No,No,428.24,54278.07
No,No,738.68,43929.08
No,No,1018.82,25096.49
No,No,464.35,27702.27
No,No,1135.17,38537.59
No,Yes,693.25,26608.76
No,No,236.69,39762.35
No,No,1332.12,17975.3
No,No,251.44,49413.92
No,No,508.18,28072.21
No,No,535.6,32356.11
No,No,315.6,48879.34
No,No,749.09,30681.43
No,Yes,742.61,18414.54
No,Yes,993.33,37287.72
No,Yes,1387.43,38727.73
No,No,202.49,41217.5
No,No,1377.82,33214.23
No,Yes,562.31,16354.96
No,No,935.25,61206.94
No,No,872.24,47379.11
No,No,918.66,35815.03
No,No,574.65,35101.14
No,Yes,1349.09,36199.06
No,Yes,295.69,27224.74
No,No,1341.45,23926.55
No,Yes,715.04,12663.5
No,No,1303.08,54245.21
No,No,1354.84,23162.29
No,Yes,960.4,24952.92
No,No,82.25,47937.39
No,No,697.42,7672.66
No,Yes,1500.51,47283.02
No,No,1435.8,31349.46
No,Yes,844.44,33603.13
No,No,1197.85,18524.1
No,Yes,657.45,27439.7
No,No,1024.17,32382.17
No,No,895.07,47584.89
No,No,1223.72,20802.47
No,No,1378.65,3695.36
No,No,841.17,22938.39
No,No,1028.72,17401.87
No,Yes,424.28,28284.39
No,No,801.8,31997.75
No,Yes,1073.44,35818.64
No,No,797.39,32602.52
No,No,1280.02,43710.64
No,No,591.95,12170.99
No,No,0.0,10970.12
No,No,632.95,23345.78
No,No,170.77,35480.24
No,No,986.25,42591.73
No,No,1618.32,22376.17
No,No,233.29,56661.29
No,Yes,833.95,20754.54
No,Yes,937.12,48155.59
No,No,456.62,23967.61
No,No,0.0,29308.61
No,No,888.6,10208.22
No,Yes,1083.62,4253.92
No,No,1639.88,35161.58
No,No,1435.18,17777.94
No,No,970.91,45969.42
No,Yes,594.09,19621.8
No,No,1891.47,18133.48
No,No,561.2,18501.33
No,Yes,767.82,30119.0
No,Yes,722.49,48131.23
No,Yes,492.32,45376.01
No,Yes,494.35,37038.78
No,Yes,800.15,34871.41
No,No,1737.71,27278.5
No,Yes,1124.12,36081.55
No,No,314.94,48530.21
No,Yes,526.47,33037.96
No,No,807.84,46252.07
No,No,1293.88,22762.36
No,No,551.43,37413.11
No,Yes,277.94,29204.91
No,No,749.95,29829.24
No,No,705.25,66841.98
No,No,974.22,49054.8
No,Yes,792.63,36055.15
No,No,1254.82,30960.29
No,Yes,473.55,40351.79
No,No,470.34,38283.71
No,No,1060.57,18978.43
No,No,1114.14,50707.15
No,Yes,757.0,34525.6
No,No,1149.42,27210.81
No,No,983.7,32488.27
No,No,1486.36,37079.53
No,No,992.52,37075.12
No,Yes,569.37,47979.87
No,No,797.17,30143.09
No,Yes,1850.48,40890.45
No,Yes,986.84,30760.05
No,No,880.74,32667.91
No,No,532.78,17846.41
No,No,1248.37,15306.14
No,No,817.63,31250.92
No,Yes,409.86,32191.81
No,No,561.13,24285.68
No,Yes,1421.62,21171.44
No,No,1688.37,10721.36
No,Yes,678.87,40023.34
No,Yes,1304.85,18265.91
No,No,253.64,59398.63
No,No,564.89,51497.18
No,No,531.37,22849.8
No,No,347.18,40698.97
No,Yes,715.37,26037.52
No,No,471.67,20335.08
No,Yes,466.7,25999.73
No,Yes,385.81,38068.43
No,Yes,160.41,48261.82
No,No,82.9,31764.96
No,No,639.09,33103.31
No,No,976.37,39707.71
No,No,911.9,62771.51
No,Yes,977.91,67963.61
No,Yes,1125.75,10856.29
No,Yes,856.6,34771.44
No,No,494.31,22211.09
No,No,232.62,22454.66
No,No,1142.07,32314.03
No,Yes,472.88,30954.25
No,No,176.56,34671.86
No,No,983.62,21386.82
No,No,1113.33,33092.67
No,No,582.3,38213.73
No,Yes,1566.58,45355.24
No,Yes,1257.79,54947.88
No,No,1785.92,27661.79
No,No,519.12,28389.52
No,No,545.53,772.0
No,No,1426.03,25551.97
No,Yes,788.17,26544.52
No,No,755.37,27767.6
No,No,472.21,25879.1
No,No,138.4,18732.6
No,No,1247.28,39959.61
No,Yes,814.89,41208.21
No,Yes,886.19,18225.68
No,No,524.35,45404.31
No,Yes,955.43,28853.04
No,No,1517.88,28161.16
No,No,1752.78,40184.14
No,Yes,620.43,52049.54
No,No,984.05,30638.29
No,Yes,1378.37,22840.08
No,Yes,593.54,47294.4
No,No,1488.12,24091.57
No,No,1149.45,31349.89
No,No,593.91,34566.17
No,No,848.03,42769.99
No,No,293.57,28239.8
No,No,511.64,28349.55
No,Yes,545.2,44569.47
No,No,587.15,67852.97
No,No,1344.28,25656.58
No,Yes,195.22,32128.35
No,No,622.56,36573.58
No,No,753.46,21965.36
No,Yes,437.13,23461.45
No,No,396.52,33530.91
No,Yes,559.18,30834.68
No,No,948.7,35570.19
No,No,427.75,27704.2
No,No,443.76,55896.56
No,No,2178.21,33837.42
No,No,798.2,46764.43
No,No,514.09,39855.11
No,No,690.0,39267.72
No,No,283.27,51820.63
No,Yes,1300.78,45185.56
No,No,1476.56,46952.82
No,No,1076.46,24753.64
No,No,881.07,22283.45
No,No,807.37,18369.49
No,No,559.14,44332.23
No,No,1516.24,8255.66
No,No,900.22,33999.36
No,No,135.65,10272.46
No,No,0.0,29148.52
No,Yes,1222.9,28258.23
No,No,1405.0,29995.13
No,No,1114.32,34438.23
Yes,Yes,1365.79,19921.66
No,No,576.4,30372.77
No,No,1454.08,13802.45
No,No,1312.42,31461.23
No,No,0.0,23730.86
No,No,261.37,33784.6
No,No,836.71,34665.27
No,No,939.61,37580.34
No,Yes,1595.03,30201.81
No,No,28.82,21912.55
No,No,1473.89,43478.39
No,No,1022.88,27863.76
No,No,278.39,18187.99
No,Yes,756.46,31686.85
No,No,57.43,48432.48
No,No,920.25,37778.13
No,No,913.62,70982.64
No,No,759.35,21251.42
No,Yes,1147.67,53941.36
Yes,Yes,1565.02,30137.57
No,No,965.18,25968.81
No,No,287.54,7658.81
No,No,1131.91,41104.01
No,No,1499.76,56932.4
No,Yes,1082.53,19544.44
No,Yes,652.24,32571.57
No,Yes,612.29,27517.14
No,Yes,416.31,53625.45
No,No,1507.23,11839.48
No,No,631.06,18356.7
No,No,1329.9,5222.04
No,No,1362.62,52699.96
No,No,86.61,47400.81
No,No,523.13,32021.91
No,No,1044.49,31462.17
No,No,771.19,23323.96
No,No,1517.78,35535.0
No,No,498.0,29477.08
No,No,649.28,35567.29
No,No,0.0,23214.02
No,Yes,790.27,15018.72
No,No,324.33,14262.75
No,Yes,1152.14,27154.7
No,No,573.77,49575.18
No,No,77.98,23966.08
No,No,560.65,15904.35
No,Yes,1271.13,19660.94
No,No,1419.23,31986.87
No,No,513.72,57814.23
No,No,339.74,37920.02
No,No,776.32,10575.69
No,No,1368.06,29253.31
No,Yes,445.5,38090.11
No,No,604.21,55902.35
No,Yes,211.03,44124.41
No,Yes,607.12,46675.24
No,No,1964.71,21481.05
No,No,648.11,57309.93
No,No,710.4,20560.27
No,No,1651.3,38264.6
No,Yes,585.86,33550.33
No,Yes,449.04,40939.47
No,No,1373.13,25091.37
No,No,1091.85,57436.72
No,No,1539.64,27203.97
No,Yes,505.11,31742.49
No,Yes,757.75,58602.01
No,Yes,350.75,29454.81
No,No,1103.86,43749.83
No,No,906.9,18479.07
No,No,1752.91,51295.07
Yes,Yes,2281.03,43993.71
No,No,667.17,12975.85
No,Yes,776.46,38868.08
No,No,1205.77,46818.58
No,Yes,1099.19,24592.84
No,Yes,1086.2,33481.61
No,No,0.0,44428.04
No,Yes,873.41,18905.32
No,Yes,1165.86,51581.17
No,No,361.15,42137.96
No,No,1839.01,20837.82
No,No,1240.08,27524.35
No,No,790.74,43087.97
No,No,1194.41,34424.28
No,No,1155.88,10614.44
No,No,1950.12,35895.11
No,Yes,196.88,26457.98
No,No,0.0,29850.02
No,No,478.58,30971.75
No,No,1072.49,19636.88
No,No,1371.17,54805.51
No,No,785.8,31067.47
No,No,665.11,46063.57
No,No,395.63,40824.52
No,Yes,888.65,21133.22
No,No,1383.0,27849.31
No,Yes,0.0,24268.0
No,Yes,942.22,58411.96
No,No,654.03,20549.0
No,No,208.18,27238.51
No,No,1557.97,41195.51
No,No,0.0,13821.54
Yes,Yes,1669.62,22863.07
No,Yes,0.0,24224.28
No,No,1137.06,42783.21
No,No,573.33,23968.48
No,No,1133.5,14475.65
No,Yes,943.98,29861.43
No,No,1470.69,60728.5
No,No,909.35,45132.85
No,No,564.85,34803.17
No,Yes,603.44,39024.17
No,No,1236.75,17840.64
No,No,618.63,34501.35
No,No,860.32,23884.62
No,Yes,1310.19,39842.17
No,Yes,1001.36,32253.33
No,No,270.4,24570.37
Yes,Yes,1532.38,13214.16
No,No,1003.2,8397.17
No,No,115.78,45333.04
No,Yes,558.82,65137.96
No,Yes,733.29,16289.22
Yes,Yes,1906.88,18952.34
No,No,1309.62,44015.16
No,Yes,885.86,16614.48
No,No,0.0,40455.56
No,No,787.96,38378.84
No,Yes,736.54,14869.78
No,No,1443.54,61824.91
No,Yes,830.23,26156.47
No,No,833.42,37683.08
No,Yes,281.7,40206.52
No,No,1917.25,40405.39
No,No,1301.69,23339.85
No,No,899.63,37529.4
No,No,262.93,28790.23
No,Yes,513.3,10487.18
No,Yes,458.69,44601.87
No,No,1159.99,38515.51
No,No,594.76,8996.01
No,No,1121.85,13612.96
No,Yes,713.89,37134.81
No,Yes,727.03,28610.88
No,No,531.59,31866.66
No,No,1201.39,35500.6
No,No,821.37,33688.98
No,No,879.82,35777.36
No,No,469.15,34121.86
No,No,1115.98,36234.29
No,No,1301.34,63592.4
No,No,430.33,27369.94
No,No,1411.68,28289.01
No,No,767.39,34919.11
No,No,1218.92,45058.0
No,Yes,154.82,19900.69
No,No,1085.09,34904.98
No,No,899.08,36016.29
No,Yes,1318.98,25989.29
No,Yes,645.47,17625.46
No,No,527.83,36254.17
No,No,840.96,53046.42
No,No,1085.53,27961.74
No,No,1110.82,28171.25
No,No,447.42,54718.94
No,No,867.73,59857.31
No,No,0.0,22509.94
No,Yes,851.07,36403.59
No,Yes,837.38,65682.79
No,No,1805.2,33620.03
No,No,1097.33,27309.46
No,No,877.3,44212.06
No,Yes,335.62,26987.25
No,No,684.33,24245.97
No,No,1626.6,29850.32
No,No,286.76,16666.13
No,No,1694.31,3044.16
No,No,0.0,19191.61
No,Yes,1104.24,32668.13
No,Yes,822.58,32044.83
No,Yes,120.27,27289.19
No,Yes,1259.46,25437.1
No,No,550.46,21288.69
No,No,1200.17,42851.23
No,Yes,233.93,64154.79
No,Yes,703.66,47779.58
No,Yes,732.55,34593.61
No,No,1119.98,40342.5
No,Yes,1382.58,56894.71
No,Yes,1064.67,15112.28
No,No,918.51,35473.12
No,Yes,0.0,15692.58
No,No,0.0,20360.34
No,Yes,1181.85,772.0
No,Yes,1103.48,34025.69
No,Yes,754.18,26128.15
No,Yes,311.2,13701.52
No,No,719.43,26271.95
No,No,650.09,51462.57
No,No,157.22,20938.75
No,No,1398.29,41425.99
No,Yes,85.75,59553.86
No,No,327.8,56879.02
No,No,194.76,63965.72
No,No,557.84,2766.36
No,No,408.39,37682.98
No,No,994.78,35836.02
No,Yes,1167.46,6602.7
No,No,0.0,30425.82
No,No,632.71,37969.87
No,No,1597.38,3736.47
No,No,1664.25,15265.67
Yes,Yes,1873.62,20021.23
No,No,592.7,51614.86
No,No,1777.72,40646.36
No,No,1422.11,36254.53
No,No,1634.3,30348.84
No,Yes,767.6,27344.23
No,Yes,1081.22,36608.34
No,No,910.44,46339.24
No,No,1987.25,37630.77
No,No,636.16,37698.61
No,No,1026.89,29399.21
No,Yes,1350.68,6250.69
No,Yes,1545.47,20175.87
No,No,1056.51,44864.77
Yes,Yes,1797.24,39615.97
No,No,1928.73,31283.56
No,No,1364.57,40277.34
No,No,1569.56,32307.67
No,Yes,1136.32,33835.76
No,No,417.89,22212.71
No,No,1149.98,29500.66
No,No,1467.68,35878.09
No,Yes,1147.78,28020.26
No,No,0.0,33695.02
No,No,1674.96,39704.41
No,No,1399.82,45245.73
No,No,1525.18,9265.41
No,No,730.64,27688.8
No,No,706.86,40740.8
No,No,658.52,41178.03
No,No,1005.34,22973.92
No,No,468.27,45875.81
No,No,487.79,9176.12
No,Yes,1399.57,36610.47
No,No,814.87,17565.59
No,Yes,567.14,50939.92
No,No,406.34,24887.96
Yes,Yes,2064.86,24856.31
No,No,1348.92,19044.45
Yes,Yes,1169.37,24352.31
No,No,1412.1,59659.37
No,No,1375.66,46747.58
No,No,0.0,57623.18
No,Yes,577.79,32116.73
No,No,1046.29,46872.96
No,Yes,621.24,37889.73
No,Yes,905.56,34294.47
No,Yes,531.48,47167.56
No,Yes,478.6,27858.44
No,Yes,37.41,20395.23
No,Yes,1081.06,41168.83
No,Yes,545.44,17150.15
No,No,67.03,10525.56
No,No,589.77,17434.6
No,Yes,0.0,17731.25
No,No,1319.78,27749.71
No,No,1288.04,43561.16
No,No,240.25,29179.92
No,Yes,1238.78,40822.27
No,No,569.0,34833.67
No,Yes,1392.43,45837.78
No,No,970.31,37144.6
No,No,990.22,22752.98
No,No,743.42,21753.67
No,No,1125.87,34962.36
No,No,1246.88,27822.32
No,No,1410.42,772.0
No,Yes,1301.37,30295.65
No,No,831.64,14989.0
No,Yes,560.78,34755.6
No,Yes,186.87,30012.47
No,No,1103.02,46736.62
No,Yes,1175.39,31992.67
No,No,175.52,29029.98
No,Yes,973.05,15661.42
No,No,1696.28,26649.15
No,Yes,1125.08,33400.39
No,No,833.22,26142.55
No,No,903.51,48885.86
No,No,963.92,22199.93
No,No,856.83,19645.25
No,Yes,651.74,38169.19
No,Yes,0.0,31115.32
No,No,389.67,22460.06
No,No,523.82,36972.25
No,Yes,1294.26,35592.68
No,No,109.29,31969.53
No,No,585.36,22779.68
No,No,1460.7,30731.61
No,No,2075.91,23828.89
No,No,760.36,18376.56
No,No,766.89,24900.91
No,No,1116.43,33352.16
No,Yes,929.39,30542.03
No,No,686.33,10726.21
No,No,1319.08,42022.16
No,Yes,225.75,24263.7
No,No,508.87,34462.57
No,No,280.32,39771.0
No,No,258.59,55799.96
No,No,1196.12,38034.91
No,Yes,477.35,59144.15
No,Yes,718.77,38211.6
No,No,471.16,29279.25
No,No,1057.06,29940.82
No,No,1723.59,28700.59
No,No,1101.98,29875.58
No,No,996.78,28323.73
No,No,966.61,30180.66
No,No,642.8,39795.98
No,No,670.3,52189.53
No,Yes,744.48,16364.03
No,Yes,442.11,36317.13
No,Yes,1527.89,45234.78
No,No,373.41,37338.49
No,No,1161.96,35200.17
No,No,1451.91,43689.7
No,No,667.12,26859.87
No,No,835.11,39496.96
No,Yes,353.77,46842.54
No,No,1068.81,46535.49
No,Yes,761.58,45382.6
No,No,931.95,9386.74
No,No,187.93,21316.94
No,Yes,168.13,31740.56
No,No,248.16,32550.4
No,No,1266.65,28834.8
No,Yes,702.8,28658.36
No,No,666.29,23497.25
No,Yes,1183.84,33105.2
No,No,672.61,41612.38
No,No,91.27,54457.39
No,Yes,376.93,39211.76
No,No,443.64,24154.5
No,No,1209.19,26543.83
No,No,855.28,16988.68
No,No,854.18,45780.11
No,No,1651.81,38156.94
No,No,741.66,22197.32
No,No,480.02,18469.33
No,No,669.06,39481.29
No,No,1970.17,38688.87
No,Yes,289.44,26696.72
No,No,617.02,42217.08
No,No,224.45,48207.53
No,Yes,776.87,7460.11
No,Yes,666.42,36814.66
No,Yes,1075.82,38458.0
No,No,498.42,21807.51
No,No,714.1,27226.14
No,Yes,1201.93,27009.65
No,No,1393.64,25549.85
No,No,1461.65,21655.88
No,No,832.58,772.0
Yes,Yes,1807.92,33683.94
No,No,130.09,15041.28
No,No,1134.47,43286.07
No,Yes,890.4,31700.07
No,No,566.44,41075.67
No,Yes,775.94,23692.89
No,Yes,1076.61,6645.02
No,No,1023.25,49178.55
No,Yes,1184.15,14650.5
No,No,515.69,31349.7
No,No,910.48,34192.87
No,No,338.16,23070.04
No,Yes,115.47,45885.81
No,No,1261.7,16498.09
No,No,1066.96,22829.86
No,No,1018.45,23279.41
No,No,1273.38,22916.61
No,No,1471.35,37974.73
No,No,1265.87,27629.59
No,No,622.87,26779.91
No,Yes,1113.61,36517.73
No,No,734.27,32050.62
No,No,940.28,29471.95
No,No,757.17,35735.02
No,No,1096.36,32841.55
No,No,1065.33,43435.73
No,No,601.87,52394.03
No,No,0.53,28360.99
No,No,998.44,31226.58
No,No,890.7,22991.43
No,Yes,232.3,24878.64
Yes,Yes,2344.21,40293.96
No,Yes,1269.82,54226.03
No,Yes,143.05,20771.14
No,No,1208.78,8252.24
No,No,391.81,50611.84
No,No,297.29,22185.18
No,Yes,1417.57,21564.39
No,Yes,1347.19,32973.86
No,Yes,1317.64,15377.26
No,No,178.59,22765.27
No,Yes,1221.83,23283.79
No,No,628.56,40452.41
No,Yes,846.58,42356.83
No,No,1339.62,62254.43
No,No,905.23,38550.31
No,No,509.33,61460.4
No,No,0.0,40906.26
No,No,1277.63,48652.57
No,No,241.18,18546.36
No,Yes,1314.47,66171.26
No,Yes,1642.52,43288.94
No,No,1317.04,31393.1
No,Yes,1431.08,21859.93
No,No,438.43,18966.36
No,No,694.44,30566.65
No,No,0.0,37551.93
No,No,392.49,28933.54
No,No,838.06,36456.34
No,No,570.26,7817.44
No,No,403.36,40895.2
No,No,1307.42,16457.67
No,No,300.72,34769.45
No,No,1074.24,38299.34
No,No,851.62,23115.53
No,Yes,1269.11,24745.76
No,No,1033.96,38604.02
No,No,797.53,29215.83
No,Yes,710.22,772.0
No,Yes,1251.45,10344.1
No,No,643.4,43695.1
No,No,435.63,26103.14
No,No,1069.01,13148.94
No,Yes,1199.21,19589.06
No,Yes,1249.23,20254.72
No,Yes,1726.89,40608.23
No,Yes,386.9,26269.7
No,Yes,632.67,24978.13
No,Yes,1414.02,40473.98
No,Yes,649.27,31903.8
No,No,1335.66,38256.0
No,No,1085.28,32452.45
No,Yes,922.43,21570.96
No,No,374.71,52321.3
No,Yes,308.29,31002.27
No,No,700.75,29150.35
No,No,1008.46,18386.8
No,No,1376.27,46744.2
No,No,1235.03,36449.52
Yes,Yes,1863.47,36959.58
No,Yes,502.61,42116.54
No,No,1770.54,40409.61
No,Yes,698.78,34613.16
No,No,907.57,43866.72
No,No,215.98,34900.88
No,Yes,756.94,25672.27
No,No,1832.63,24553.76
No,No,1103.55,33744.06
No,No,491.97,56844.69
No,No,393.78,29234.1
No,Yes,454.87,48429.34
No,No,950.22,46235.41
No,No,626.87,10771.13
No,Yes,1425.71,34934.01
No,No,815.11,28120.84
No,No,1174.21,23657.05
No,No,750.44,35257.02
No,No,760.61,20817.35
No,Yes,257.99,53323.09
No,No,0.0,31620.1
No,Yes,1482.69,42753.5
No,No,0.0,34734.19
No,No,907.14,46275.31
No,No,892.79,40616.97
No,Yes,1063.07,19379.61
No,No,1816.55,59487.95
No,Yes,639.15,28163.26
No,Yes,1300.69,19444.95
No,No,1204.76,42084.78
No,No,529.27,44675.79
No,No,1521.17,43065.3
No,No,366.8,36294.26
No,No,604.02,38668.34
No,No,740.02,25717.48
No,No,1606.19,31475.24
No,No,1383.84,42735.71
No,No,1035.3,29694.31
No,Yes,0.0,24193.04
No,No,240.09,39019.19
No,No,1587.76,29980.21
No,Yes,1783.27,34505.51
No,Yes,1159.68,27828.45
No,Yes,503.25,28714.34
No,Yes,255.03,28247.0
No,Yes,638.78,34959.55
No,No,708.28,16323.31
No,No,472.33,772.0
No,No,369.17,24822.52
No,No,352.4,18719.64
No,No,351.36,13530.88
No,No,1112.62,39498.79
No,Yes,482.54,33996.26
No,No,810.33,16915.52
No,No,691.74,55571.8
No,No,1847.88,41156.78
No,No,853.38,37779.01
No,Yes,1223.74,33400.3
No,No,756.73,30455.73
No,Yes,1099.39,25585.86
No,No,1546.79,12810.31
No,Yes,433.0,34363.31
No,No,1005.08,44196.96
No,No,1513.85,25451.19
No,No,781.68,35980.62
No,No,1383.14,42319.74
No,No,478.55,21167.13
No,Yes,556.23,57589.9
No,No,223.09,29622.65
No,No,666.05,28446.27
No,No,686.83,34145.06
No,Yes,1237.88,37786.59
No,Yes,1570.2,37523.97
No,No,0.0,39262.92
No,No,1325.19,43940.04
No,No,984.99,17045.41
No,Yes,183.26,41061.31
No,No,1147.55,19800.59
No,No,511.75,36928.43
No,Yes,556.11,27771.95
Yes,No,2325.01,8738.06
No,No,610.9,22879.06
No,No,1892.42,35176.57
Yes,Yes,1924.63,37719.88
No,Yes,495.52,64383.43
No,No,1041.01,36102.47
No,No,1184.07,53644.18
No,No,1032.24,17774.49
No,No,0.0,38166.09
No,Yes,1300.2,30793.51
No,Yes,429.64,57623.36
No,No,776.58,24333.66
No,No,350.03,28011.1
No,No,805.73,43298.89
No,Yes,522.07,50488.18
No,No,740.55,35376.68
No,No,1265.94,37734.48
No,No,1191.8,50642.42
No,Yes,891.79,11983.07
No,Yes,1432.1,38614.45
No,Yes,596.99,24480.11
No,Yes,1580.32,14876.16
No,Yes,158.27,13794.31
No,Yes,1167.22,18949.08
No,Yes,0.42,32393.26
No,Yes,788.31,49611.07
No,No,926.95,37854.83
No,Yes,858.19,36993.99
No,No,984.04,14262.85
No,Yes,0.0,31721.56
No,Yes,1298.58,29131.48
No,No,293.68,47711.22
No,No,926.29,11080.14
No,No,577.02,39567.54
No,No,1547.54,23959.5
No,Yes,471.02,30862.73
No,No,730.38,48289.23
No,No,752.44,48840.91
No,No,0.0,31292.06
No,No,1018.44,28983.49
No,No,267.48,42120.55
No,Yes,98.27,44457.13
No,No,345.52,20835.56
No,No,366.5,15341.13
No,No,887.54,52309.46
No,No,689.13,30698.89
No,Yes,485.57,54294.93
No,Yes,1875.99,33367.28
No,Yes,488.02,25484.71
No,No,264.41,26861.87
No,No,1377.0,37350.24
No,No,693.63,26660.71
No,No,1556.45,17747.57
No,No,1233.2,29593.22
No,No,1207.84,25287.91
No,No,0.0,29838.79
No,No,356.26,55078.05
No,No,367.27,27317.59
No,No,1225.32,40727.59
No,Yes,893.55,40941.6
No,No,142.43,32613.9
No,Yes,1236.56,36010.2
No,Yes,1061.51,54091.01
No,Yes,1207.68,34995.74
No,No,1170.46,23595.6
No,Yes,65.37,55065.2
No,Yes,870.77,7550.91
No,Yes,1063.41,41014.67
No,Yes,90.09,6232.26
Yes,Yes,1396.67,22598.37
No,No,0.0,39336.84
No,No,855.33,49028.59
No,No,544.25,43246.66
No,Yes,582.21,38837.66
No,Yes,420.3,23984.01
No,No,1310.8,34939.03
No,No,383.0,15491.92
No,No,0.0,33082.13
No,No,1057.71,33961.47
No,Yes,939.99,37300.39
No,Yes,794.95,43879.44
No,No,1185.59,9170.99
No,No,521.86,49218.89
No,No,143.37,25902.77
No,No,162.96,45289.79
No,No,1672.2,16997.83
No,Yes,901.07,30191.58
No,No,1019.89,36401.86
No,No,166.06,11676.16
No,No,134.32,38447.25
No,No,866.88,46982.27
No,No,1177.64,48426.93
No,No,1136.66,45159.34
No,No,992.48,35106.33
No,No,328.45,772.0
No,No,592.36,31597.46
No,No,450.0,23583.19
No,No,470.32,38799.8
No,No,845.62,60225.34
No,No,913.45,39215.13
No,Yes,0.0,35095.19
No,Yes,1089.27,41733.98
No,No,690.01,28115.9
No,No,1340.02,19363.25
No,Yes,0.0,38679.56
No,No,772.02,12132.19
No,No,1178.59,38025.03
No,No,584.86,45786.19
No,Yes,927.54,50161.12
No,No,1288.92,24648.74
No,Yes,801.96,19528.41
No,Yes,0.05,34293.98
No,Yes,699.15,43916.14
No,Yes,1093.34,35340.29
No,No,768.24,39108.41
No,Yes,349.77,43813.6
No,No,297.39,44895.66
No,Yes,1277.66,32609.43
No,Yes,385.51,28509.35
No,No,1197.61,46216.58
No,No,1029.4,38083.48
No,No,386.35,55028.13
Yes,Yes,1859.11,16728.58
No,Yes,1066.15,42076.73
No,No,329.0,53531.98
No,No,943.58,23353.59
No,No,362.93,25725.93
No,No,1897.03,44032.13
No,No,1493.18,36921.6
No,Yes,1322.3,25269.75
No,Yes,1193.09,27525.54
No,No,1318.41,22692.96
No,No,1281.33,39829.05
No,No,918.81,41535.5
No,No,1247.84,37758.74
No,Yes,282.55,33931.25
No,No,955.18,31237.9
No,No,0.0,18363.92
No,No,1001.86,50103.64
No,Yes,1185.12,13322.53
No,No,595.63,33766.42
No,Yes,958.92,29248.25
No,No,851.96,43542.16
No,No,672.22,31145.02
No,No,452.8,20830.44
No,No,1327.61,28680.36
No,No,1290.69,22761.55
No,No,292.5,35586.09
No,Yes,0.0,37288.81
No,No,1563.84,26477.63
No,Yes,906.55,44625.31
No,No,877.21,25420.49
No,No,1131.16,51349.26
No,Yes,1475.85,45148.91
No,No,679.94,35867.66
No,No,490.18,21577.48
No,No,1269.91,31140.37
No,Yes,997.11,17621.24
No,No,0.0,29572.58
No,No,882.12,14398.46
No,No,1379.58,32623.64
No,Yes,355.21,39030.18
No,No,864.01,27877.13
No,No,502.95,39800.32
No,No,596.01,39855.81
No,Yes,1006.42,21409.33
No,No,1180.71,40827.98
No,No,621.75,50158.45
No,Yes,0.0,34661.02
No,No,541.55,43053.74
No,Yes,1132.82,13282.22
No,No,716.16,33861.19
No,No,309.04,31600.54
No,No,958.13,19205.11
No,No,1388.29,55591.12
No,No,937.98,15250.23
No,No,485.37,29023.03
No,Yes,1659.01,28010.4
No,Yes,1135.18,58092.49
No,No,1042.89,42787.13
No,Yes,164.67,48517.48
No,No,843.11,39194.67
No,No,1310.05,35476.68
No,No,1483.98,28956.89
No,Yes,356.5,33089.08
No,No,97.84,9550.57
No,No,1225.28,40030.24
No,No,1179.44,22764.06
No,No,1071.43,20656.18
No,Yes,487.21,64336.83
No,No,383.15,26047.08
No,No,191.89,21958.41
No,No,926.0,53359.5
No,Yes,1273.29,58643.34
No,Yes,157.85,46523.19
No,No,1656.31,12931.94
No,No,974.75,44638.43
No,No,657.55,38785.89
No,No,486.34,63059.28
No,No,1410.9,28390.95
No,No,722.3,9320.56
No,No,928.67,18081.06
No,Yes,345.73,42708.18
No,No,1632.06,23540.92
No,No,604.33,66993.16
No,No,744.22,34908.01
No,Yes,716.2,27531.99
No,No,0.0,26299.33
No,No,1535.53,41525.99
No,No,878.45,47606.42
No,Yes,1461.64,28362.73
No,Yes,1279.15,27104.98
No,No,658.83,22667.61
No,No,1153.11,40893.98
No,No,1598.1,38923.49
No,No,947.57,32679.2
No,No,0.0,27607.99
No,No,468.42,52191.98
No,No,385.68,31890.6
No,No,910.0,14995.08
No,Yes,971.22,38382.84
No,No,843.06,42512.11
No,No,817.92,37215.82
No,No,997.98,44021.61
No,No,528.2,36596.73
No,No,530.3,18650.35
No,No,370.32,23101.75
No,Yes,937.47,36542.29
No,No,1040.88,38659.75
No,No,695.62,34904.17
No,Yes,1451.84,34584.33
No,No,1370.86,33530.62
No,No,1458.63,54032.59
No,Yes,1406.8,27320.58
No,Yes,1635.47,27819.06
No,No,191.72,37866.02
No,Yes,346.29,50471.12
No,No,402.81,38372.05
No,No,1221.08,14660.28
No,No,1061.38,31380.75
No,Yes,1015.88,14876.26
No,Yes,709.07,11354.18
No,No,686.03,45720.11
No,No,824.58,15230.03
No,No,761.54,25090.61
No,No,655.51,31898.38
No,Yes,1014.99,47152.68
No,Yes,945.98,9199.08
No,Yes,913.4,27837.98
No,No,917.03,25962.47
Yes,Yes,2321.41,43302.85
No,No,1069.57,23279.33
No,Yes,595.87,8808.96
No,No,566.84,14133.65
No,No,1150.03,27365.78
No,Yes,222.28,36243.95
